location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Golden Lounge,Historic Museum of Madhya Pradesh,Madhya Pradesh,India,69.520852,13.403929,restaurant,4.2,505
Prime Plate,Historic Museum of Madhya Pradesh,Madhya Pradesh,India,69.501354,13.402064,restaurant,4.4,2310
National Park of Madhya Pradesh,National Park of Madhya Pradesh,Madhya Pradesh,India,71.885963,14.550917,place,4.7,66695
Crystal Spa,National Park of Madhya Pradesh,Madhya Pradesh,India,71.883927,14.56454,hotel,4.1,3218
Summit Plaza,National Park of Madhya Pradesh,Madhya Pradesh,India,71.870301,14.546061,hotel,3.9,401
Pearl Spa,National Park of Madhya Pradesh,Madhya Pradesh,India,71.890136,14.550661,hotel,4.5,4710
Pinnacle Chateau,National Park of Madhya Pradesh,Madhya Pradesh,India,71.867184,14.558975,hotel,5.0,2943
Majestic Inn,National Park of Madhya Pradesh,Madhya Pradesh,India,71.880487,14.56393,hotel,3.2,3200
Diamond Hotel,National Park of Madhya Pradesh,Madhya Pradesh,India,71.896726,14.538486,hotel,4.4,703
Majestic Spa,National Park of Madhya Pradesh,Madhya Pradesh,India,71.889518,14.570718,hotel,3.8,4192
Lunar Spa,National Park of Madhya Pradesh,Madhya Pradesh,India,71.886729,14.559453,hotel,3.5,2557
Solar Villa,National Park of Madhya Pradesh,Madhya Pradesh,India,71.881392,14.559086,hotel,4.6,2524
Royal Resort,National Park of Madhya Pradesh,Madhya Pradesh,India,71.880161,14.536887,hotel,4.5,4777
Pearl Boutique,National Park of Madhya Pradesh,Madhya Pradesh,India,71.903219,14.545662,hotel,3.0,4175
Oasis Palace,National Park of Madhya Pradesh,Madhya Pradesh,India,71.903583,14.546205,hotel,3.7,4823
Mellow Brasserie,National Park of Madhya Pradesh,Madhya Pradesh,India,71.881642,14.565691,restaurant,4.2,2704
The Rustic Diner,National Park of Madhya Pradesh,Madhya Pradesh,India,71.882978,14.557019,restaurant,4.6,1893
Cozy Kitchen,National Park of Madhya Pradesh,Madhya Pradesh,India,71.889202,14.563668,restaurant,4.1,577
Spicy Grill,National Park of Madhya Pradesh,Madhya Pradesh,India,71.892269,14.562423,restaurant,4.7,315
Mellow Spoon,National Park of Madhya Pradesh,Madhya Pradesh,India,71.888408,14.551419,restaurant,4.8,531
Vibrant Spoon,National Park of Madhya Pradesh,Madhya Pradesh,India,71.905558,14.566363,restaurant,4.7,1835
Cozy Bar & Grill,National Park of Madhya Pradesh,Madhya Pradesh,India,71.889469,14.533637,restaurant,3.9,2391
Sweet Grill,National Park of Madhya Pradesh,Madhya Pradesh,India,71.898547,14.533607,restaurant,4.2,250
Red Bistro,National Park of Madhya Pradesh,Madhya Pradesh,India,71.90575,14.550901,restaurant,4.1,738
Urban Spoon,National Park of Madhya Pradesh,Madhya Pradesh,India,71.866928,14.56808,restaurant,4.7,2781
Little Cafe,National Park of Madhya Pradesh,Madhya Pradesh,India,71.886919,14.549515,restaurant,4.2,2080
Hidden Plate,National Park of Madhya Pradesh,Madhya Pradesh,India,71.869348,14.557758,restaurant,4.2,2907
Central Temple of Madhya Pradesh,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.722029,15.875965,place,4.3,49020
Prestige Manor,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.727928,15.886881,hotel,4.2,3386
Golden Lodge,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.71939,15.89453,hotel,3.9,2704
Silver Retreat,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.71651,15.883779,hotel,4.1,1018
Crystal Resort,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.734726,15.861937,hotel,3.7,1084
Sapphire Manor,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.716765,15.865571,hotel,4.9,4760
Velvet Spa,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.728545,15.887848,hotel,4.5,1531
Diamond Retreat,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.703824,15.875804,hotel,3.2,3925
Prestige Chateau,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.712656,15.888384,hotel,4.0,3973
Oasis Plaza,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.716553,15.860791,hotel,3.3,1025
Whispering Plaza,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.731107,15.86645,hotel,3.9,2411
Crystal Lodge,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.720074,15.865515,hotel,4.7,2828
Majestic Suites,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.724032,15.864611,hotel,3.5,3267
Signature Kitchen,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.725177,15.874752,restaurant,3.7,1486
Blue Bistro,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.73295,15.889659,restaurant,4.4,302
Crispy Steakhouse,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.717228,15.866132,restaurant,4.5,554
Gourmet Diner,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.71729,15.875601,restaurant,4.4,2378
Urban Lounge,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.740516,15.878973,restaurant,3.8,1028
Green House,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.703532,15.881049,restaurant,3.9,2323
Green Cantina,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.724301,15.857549,restaurant,4.5,2222
Bella Oven,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.722653,15.885486,restaurant,4.7,1581
Mellow Bistro,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.711446,15.889689,restaurant,3.8,2874
Mellow Table,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.70416,15.879894,restaurant,3.9,2298
Green Grill,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.712172,15.876132,restaurant,3.7,2337
Crispy Bite,Central Temple of Madhya Pradesh,Madhya Pradesh,India,68.718158,15.890144,restaurant,4.4,1239
Majestic Fort of Madhya Pradesh,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.012491,14.322914,place,4.3,21716
Sapphire Residences,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.015651,14.306223,hotel,4.3,4283
Tranquil Villa,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.005917,14.340222,hotel,4.6,4750
Sunset Retreat,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.003567,14.331763,hotel,4.7,3159
Majestic Residences,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.022812,14.328849,hotel,3.6,4051
Royal Haven,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.018898,14.331905,hotel,4.6,4708
Silver Palace,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.010838,14.311068,hotel,4.8,2567
Summit Lodge,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.004563,14.315685,hotel,3.7,4219
Solar Villa,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,69.995551,14.330512,hotel,4.0,359
Tranquil Haven,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.015995,14.338912,hotel,3.9,510
Sapphire Plaza,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.003358,14.3043,hotel,4.6,3217
Grand Resort,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.020564,14.317841,hotel,4.3,3521
Majestic Chateau,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.027773,14.313178,hotel,3.4,922
Little Room,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.013925,14.338511,restaurant,4.7,69
Classic Bite,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.013975,14.315895,restaurant,4.1,1165
Hidden Plate,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.023451,14.326083,restaurant,4.9,1139
Urban Bite,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,69.994909,14.331589,restaurant,3.5,647
Red Cafe,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.023672,14.326635,restaurant,3.9,840
Little Bistro,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.003627,14.326296,restaurant,3.7,55
The Rustic Oven,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.026523,14.334902,restaurant,4.3,2672
The Rustic Oven,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.009117,14.33866,restaurant,4.4,515
Urban House,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.030866,14.333421,restaurant,4.8,2451
Crispy Oven,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.007279,14.34176,restaurant,4.0,2215
Hidden Brasserie,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.024354,14.338424,restaurant,3.6,415
Golden Table,Majestic Fort of Madhya Pradesh,Madhya Pradesh,India,70.021156,14.304418,restaurant,3.8,1926
Eiffel Tower,Eiffel Tower,Ile-de-France,France,-1.719065,40.76209,place,4.5,95061
Diamond Palace,Eiffel Tower,Ile-de-France,France,-1.723691,40.754165,hotel,4.9,2748
Crystal Haven,Eiffel Tower,Ile-de-France,France,-1.722416,40.748596,hotel,4.8,1111
Crystal Resort,Eiffel Tower,Ile-de-France,France,-1.729844,40.770452,hotel,4.6,1489
Velvet Lodge,Eiffel Tower,Ile-de-France,France,-1.712521,40.764874,hotel,3.0,782
Heritage Palace,Eiffel Tower,Ile-de-France,France,-1.721272,40.768746,hotel,3.5,3253
Aurora Resort,Eiffel Tower,Ile-de-France,France,-1.702542,40.778823,hotel,4.6,2889
Lunar Residences,Eiffel Tower,Ile-de-France,France,-1.702018,40.760981,hotel,3.1,514
Tranquil Plaza,Eiffel Tower,Ile-de-France,France,-1.737036,40.773746,hotel,4.9,4404
Aurora Chateau,Eiffel Tower,Ile-de-France,France,-1.699654,40.744148,hotel,4.2,3028
Summit Boutique,Eiffel Tower,Ile-de-France,France,-1.723418,40.755582,hotel,3.1,799
Pearl Suites,Eiffel Tower,Ile-de-France,France,-1.731972,40.778595,hotel,3.3,974
Crystal Hotel,Eiffel Tower,Ile-de-France,France,-1.725547,40.744785,hotel,4.0,2864
Modern Lounge,Eiffel Tower,Ile-de-France,France,-1.728941,40.77529,restaurant,4.3,1425
Savory Kitchen,Eiffel Tower,Ile-de-France,France,-1.734191,40.750823,restaurant,3.8,1655
Green Bistro,Eiffel Tower,Ile-de-France,France,-1.709832,40.742583,restaurant,4.3,2496
Spicy House,Eiffel Tower,Ile-de-France,France,-1.725915,40.759333,restaurant,4.6,1358
Classic Cantina,Eiffel Tower,Ile-de-France,France,-1.734402,40.767962,restaurant,3.6,1578
Little Steakhouse,Eiffel Tower,Ile-de-France,France,-1.720127,40.748907,restaurant,3.6,1398
Blue Tavern,Eiffel Tower,Ile-de-France,France,-1.709556,40.75425,restaurant,3.8,400
Crispy Spoon,Eiffel Tower,Ile-de-France,France,-1.704554,40.767815,restaurant,3.7,1209
Gourmet Spoon,Eiffel Tower,Ile-de-France,France,-1.716248,40.778509,restaurant,3.9,512
Prime Steakhouse,Eiffel Tower,Ile-de-France,France,-1.734659,40.742363,restaurant,3.6,2152
The Rustic House,Eiffel Tower,Ile-de-France,France,-1.71133,40.75796,restaurant,4.4,826
Gourmet Cafe,Eiffel Tower,Ile-de-France,France,-1.734225,40.776278,restaurant,4.1,680
Royal Fort of Ile-de-France,Royal Fort of Ile-de-France,Ile-de-France,France,1.226295,40.134534,place,4.2,64011
Crest Hotel,Royal Fort of Ile-de-France,Ile-de-France,France,1.241896,40.12062,hotel,4.2,4245
Velvet Residences,Royal Fort of Ile-de-France,Ile-de-France,France,1.218404,40.126823,hotel,4.2,4222
Whispering Hotel,Royal Fort of Ile-de-France,Ile-de-France,France,1.244709,40.130174,hotel,3.7,2535
Pearl Spa,Royal Fort of Ile-de-France,Ile-de-France,France,1.209259,40.136232,hotel,3.9,1120
Grand Resort,Royal Fort of Ile-de-France,Ile-de-France,France,1.232778,40.132816,hotel,4.3,933
Oasis Resort,Royal Fort of Ile-de-France,Ile-de-France,France,1.218782,40.125458,hotel,4.3,1113
Summit Manor,Royal Fort of Ile-de-France,Ile-de-France,France,1.213951,40.120515,hotel,3.2,308
Diamond Lodge,Royal Fort of Ile-de-France,Ile-de-France,France,1.21023,40.116999,hotel,3.6,1225
Pearl Chateau,Royal Fort of Ile-de-France,Ile-de-France,France,1.210389,40.130639,hotel,4.8,1499
Sapphire Plaza,Royal Fort of Ile-de-France,Ile-de-France,France,1.217888,40.13626,hotel,4.9,201
Sunset Haven,Royal Fort of Ile-de-France,Ile-de-France,France,1.21131,40.14979,hotel,4.8,2162
Pearl Retreat,Royal Fort of Ile-de-France,Ile-de-France,France,1.213261,40.130256,hotel,4.7,2088
Mellow Fork,Royal Fort of Ile-de-France,Ile-de-France,France,1.206696,40.120111,restaurant,3.9,1086
Blue Eatery,Royal Fort of Ile-de-France,Ile-de-France,France,1.215965,40.13149,restaurant,4.7,1885
Vintage Lounge,Royal Fort of Ile-de-France,Ile-de-France,France,1.22169,40.126971,restaurant,3.7,860
Prime Bistro,Royal Fort of Ile-de-France,Ile-de-France,France,1.246009,40.15188,restaurant,4.5,2242
Red Cantina,Royal Fort of Ile-de-France,Ile-de-France,France,1.231887,40.150931,restaurant,4.1,1668
Spicy Spoon,Royal Fort of Ile-de-France,Ile-de-France,France,1.21839,40.153387,restaurant,4.6,2094
Hidden Fork,Royal Fort of Ile-de-France,Ile-de-France,France,1.240825,40.117535,restaurant,4.2,1434
The Rustic Cafe,Royal Fort of Ile-de-France,Ile-de-France,France,1.238035,40.148247,restaurant,3.6,1037
Spicy Oven,Royal Fort of Ile-de-France,Ile-de-France,France,1.234253,40.149833,restaurant,4.1,349
Green Tavern,Royal Fort of Ile-de-France,Ile-de-France,France,1.233812,40.147109,restaurant,4.6,2977
Classic Plate,Royal Fort of Ile-de-France,Ile-de-France,France,1.244956,40.120319,restaurant,4.7,613
Urban Bite,Royal Fort of Ile-de-France,Ile-de-France,France,1.217355,40.131824,restaurant,3.9,315
Central Cathedral of Ile-de-France,Central Cathedral of Ile-de-France,Ile-de-France,France,1.154192,40.80652,place,4.7,32180
Velvet Hotel,Central Cathedral of Ile-de-France,Ile-de-France,France,1.141307,40.826444,hotel,3.9,2016
Heritage Villa,Central Cathedral of Ile-de-France,Ile-de-France,France,1.156228,40.814493,hotel,3.4,947
Royal Lodge,Central Cathedral of Ile-de-France,Ile-de-France,France,1.156245,40.818322,hotel,4.0,1662
Royal Resort,Central Cathedral of Ile-de-France,Ile-de-France,France,1.160116,40.82533,hotel,4.3,3863
Royal Lodge,Central Cathedral of Ile-de-France,Ile-de-France,France,1.160228,40.807159,hotel,4.0,425
Sunset Lodge,Central Cathedral of Ile-de-France,Ile-de-France,France,1.141418,40.821576,hotel,3.7,3840
Pearl Manor,Central Cathedral of Ile-de-France,Ile-de-France,France,1.160209,40.789683,hotel,4.2,3108
Solar Chateau,Central Cathedral of Ile-de-France,Ile-de-France,France,1.143602,40.819345,hotel,4.5,4839
Crest Lodge,Central Cathedral of Ile-de-France,Ile-de-France,France,1.141675,40.789755,hotel,3.4,2143
Heritage Inn,Central Cathedral of Ile-de-France,Ile-de-France,France,1.162476,40.815317,hotel,3.7,3944
Golden Palace,Central Cathedral of Ile-de-France,Ile-de-France,France,1.174058,40.786652,hotel,4.0,150
Pinnacle Resort,Central Cathedral of Ile-de-France,Ile-de-France,France,1.156535,40.823273,hotel,4.8,4739
Sweet Oven,Central Cathedral of Ile-de-France,Ile-de-France,France,1.160537,40.810897,restaurant,4.7,1686
Sweet Steakhouse,Central Cathedral of Ile-de-France,Ile-de-France,France,1.165481,40.804763,restaurant,4.3,2935
Green House,Central Cathedral of Ile-de-France,Ile-de-France,France,1.139202,40.789348,restaurant,4.3,97
Signature Bistro,Central Cathedral of Ile-de-France,Ile-de-France,France,1.17067,40.800856,restaurant,4.4,1103
Cozy Bar & Grill,Central Cathedral of Ile-de-France,Ile-de-France,France,1.145371,40.80088,restaurant,4.6,717
Hidden Steakhouse,Central Cathedral of Ile-de-France,Ile-de-France,France,1.1575,40.799986,restaurant,3.8,823
Modern Lounge,Central Cathedral of Ile-de-France,Ile-de-France,France,1.135575,40.799617,restaurant,3.6,1254
Bella Oven,Central Cathedral of Ile-de-France,Ile-de-France,France,1.157465,40.794847,restaurant,4.5,499
Modern Tavern,Central Cathedral of Ile-de-France,Ile-de-France,France,1.162352,40.82319,restaurant,3.5,1732
Golden Kitchen,Central Cathedral of Ile-de-France,Ile-de-France,France,1.146537,40.79081,restaurant,3.8,1806
Gourmet Plate,Central Cathedral of Ile-de-France,Ile-de-France,France,1.150268,40.80074,restaurant,4.4,1422
Red Brasserie,Central Cathedral of Ile-de-France,Ile-de-France,France,1.135409,40.789116,restaurant,3.9,633
Grand Park of Ile-de-France,Grand Park of Ile-de-France,Ile-de-France,France,-1.04584,38.530607,place,4.8,70841
Emerald Spa,Grand Park of Ile-de-France,Ile-de-France,France,-1.033446,38.545342,hotel,4.9,1727
Tranquil Manor,Grand Park of Ile-de-France,Ile-de-France,France,-1.038703,38.519266,hotel,4.7,1017
Crystal Manor,Grand Park of Ile-de-France,Ile-de-France,France,-1.045202,38.528261,hotel,4.8,4411
Sunset Resort,Grand Park of Ile-de-France,Ile-de-France,France,-1.040956,38.539626,hotel,4.5,2994
Oasis Hotel,Grand Park of Ile-de-France,Ile-de-France,France,-1.053552,38.528332,hotel,4.4,2722
Crystal Hotel,Grand Park of Ile-de-France,Ile-de-France,France,-1.027671,38.515407,hotel,4.8,3714
Aurora Suites,Grand Park of Ile-de-France,Ile-de-France,France,-1.053153,38.53386,hotel,3.5,4179
Pinnacle Villa,Grand Park of Ile-de-France,Ile-de-France,France,-1.057142,38.514114,hotel,4.2,1786
Crest Suites,Grand Park of Ile-de-France,Ile-de-France,France,-1.026219,38.514813,hotel,3.0,4483
Oasis Resort,Grand Park of Ile-de-France,Ile-de-France,France,-1.04973,38.549566,hotel,3.1,3638
Pearl Suites,Grand Park of Ile-de-France,Ile-de-France,France,-1.035166,38.541865,hotel,4.2,2225
Lunar Chateau,Grand Park of Ile-de-France,Ile-de-France,France,-1.032619,38.511677,hotel,4.6,4462
Cozy Bar & Grill,Grand Park of Ile-de-France,Ile-de-France,France,-1.045463,38.511355,restaurant,4.6,1269
Little Eatery,Grand Park of Ile-de-France,Ile-de-France,France,-1.027767,38.539217,restaurant,4.5,232
Vintage Cafe,Grand Park of Ile-de-France,Ile-de-France,France,-1.063131,38.516729,restaurant,3.6,1085
Cozy Bistro,Grand Park of Ile-de-France,Ile-de-France,France,-1.044081,38.528516,restaurant,3.7,1122
Sweet Tavern,Grand Park of Ile-de-France,Ile-de-France,France,-1.063333,38.535983,restaurant,4.2,1875
Red Table,Grand Park of Ile-de-France,Ile-de-France,France,-1.034138,38.518269,restaurant,4.6,1203
Vintage Cantina,Grand Park of Ile-de-France,Ile-de-France,France,-1.041577,38.529737,restaurant,4.9,94
Cozy Grill,Grand Park of Ile-de-France,Ile-de-France,France,-1.03925,38.549113,restaurant,3.9,2688
Blue Grill,Grand Park of Ile-de-France,Ile-de-France,France,-1.039268,38.520839,restaurant,4.6,1306
Golden Kitchen,Grand Park of Ile-de-France,Ile-de-France,France,-1.060652,38.512342,restaurant,4.0,234
Green Diner,Grand Park of Ile-de-France,Ile-de-France,France,-1.054071,38.526411,restaurant,3.6,2626
Signature Eatery,Grand Park of Ile-de-France,Ile-de-France,France,-1.061419,38.515485,restaurant,4.0,1417
Imperial Castle of Ile-de-France,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.875253,37.040671,place,4.6,24233
Lunar Spa,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.868015,37.047831,hotel,4.2,3027
Ocean Inn,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.865053,37.060492,hotel,3.9,797
Pinnacle Residences,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.880143,37.051915,hotel,4.4,4681
Ocean Manor,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.873081,37.049283,hotel,4.8,3818
Ocean Suites,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.878313,37.050093,hotel,4.8,620
Grand Residences,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.875249,37.039259,hotel,3.2,1845
Pinnacle Inn,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.873772,37.041992,hotel,4.1,3839
Silver Hotel,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.869819,37.0271,hotel,3.6,4003
Oasis Spa,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.8937,37.03512,hotel,4.2,2713
Whispering Retreat,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.865683,37.037066,hotel,4.0,792
Sapphire Lodge,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.865792,37.03892,hotel,4.4,2398
Ocean Residences,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.873711,37.056624,hotel,3.1,4841
Vibrant Plate,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.879144,37.033138,restaurant,4.5,1065
Red Room,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.869906,37.024948,restaurant,4.8,1356
Urban Cafe,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.881995,37.028379,restaurant,4.4,2259
Blue Bar & Grill,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.882242,37.047138,restaurant,4.6,185
Green Bar & Grill,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.859232,37.05376,restaurant,4.4,1014
Little Fork,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.887945,37.023917,restaurant,4.3,1080
Vintage Kitchen,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.857527,37.029787,restaurant,4.0,1772
Red Bistro,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.894916,37.059755,restaurant,4.6,2650
Savory Table,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.864544,37.028559,restaurant,4.3,1193
Green Grill,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.893047,37.056484,restaurant,4.0,2707
Gourmet Grill,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.866494,37.050901,restaurant,4.5,1143
Blue Diner,Imperial Castle of Ile-de-France,Ile-de-France,France,-0.857775,37.054647,restaurant,4.2,2164
Central Museum of Ile-de-France,Central Museum of Ile-de-France,Ile-de-France,France,-0.217163,40.722114,place,4.9,75522
Solar Lodge,Central Museum of Ile-de-France,Ile-de-France,France,-0.21365,40.737183,hotel,4.3,1209
Whispering Palace,Central Museum of Ile-de-France,Ile-de-France,France,-0.232929,40.739113,hotel,4.5,3831
Oasis Haven,Central Museum of Ile-de-France,Ile-de-France,France,-0.231569,40.728757,hotel,4.9,277
Summit Resort,Central Museum of Ile-de-France,Ile-de-France,France,-0.206919,40.714528,hotel,4.5,657
Aurora Hotel,Central Museum of Ile-de-France,Ile-de-France,France,-0.205871,40.713916,hotel,3.2,3733
Tranquil Suites,Central Museum of Ile-de-France,Ile-de-France,France,-0.210416,40.72361,hotel,3.0,2389
Ocean Suites,Central Museum of Ile-de-France,Ile-de-France,France,-0.199459,40.703033,hotel,4.4,2644
Ocean Hotel,Central Museum of Ile-de-France,Ile-de-France,France,-0.220062,40.721453,hotel,4.0,2206
Royal Palace,Central Museum of Ile-de-France,Ile-de-France,France,-0.231206,40.71945,hotel,4.5,2562
Silver Suites,Central Museum of Ile-de-France,Ile-de-France,France,-0.199274,40.722016,hotel,4.4,4711
Sunset Haven,Central Museum of Ile-de-France,Ile-de-France,France,-0.220586,40.7054,hotel,4.6,1062
Ocean Lodge,Central Museum of Ile-de-France,Ile-de-France,France,-0.218636,40.733257,hotel,3.5,1386
Hidden Cantina,Central Museum of Ile-de-France,Ile-de-France,France,-0.218633,40.703994,restaurant,3.9,1253
Blue Table,Central Museum of Ile-de-France,Ile-de-France,France,-0.20573,40.70328,restaurant,3.9,1311
Blue Bistro,Central Museum of Ile-de-France,Ile-de-France,France,-0.210787,40.733021,restaurant,4.3,2563
Hidden Kitchen,Central Museum of Ile-de-France,Ile-de-France,France,-0.210872,40.712369,restaurant,4.7,2832
Modern Grill,Central Museum of Ile-de-France,Ile-de-France,France,-0.206972,40.727677,restaurant,3.6,982
Classic Grill,Central Museum of Ile-de-France,Ile-de-France,France,-0.197858,40.734226,restaurant,4.2,2486
Red Eatery,Central Museum of Ile-de-France,Ile-de-France,France,-0.217155,40.725709,restaurant,3.7,1704
Mellow Eatery,Central Museum of Ile-de-France,Ile-de-France,France,-0.230729,40.720799,restaurant,3.9,2210
The Rustic Bistro,Central Museum of Ile-de-France,Ile-de-France,France,-0.232952,40.73951,restaurant,3.8,431
Classic Bar & Grill,Central Museum of Ile-de-France,Ile-de-France,France,-0.220123,40.741218,restaurant,3.9,1063
Mellow Lounge,Central Museum of Ile-de-France,Ile-de-France,France,-0.2046,40.739007,restaurant,4.5,1572
Gourmet Tavern,Central Museum of Ile-de-France,Ile-de-France,France,-0.216759,40.707102,restaurant,4.2,2485
Ancient Museum of Ile-de-France,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.861621,37.834292,place,4.4,65331
Majestic Boutique,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.873709,37.848007,hotel,3.7,3223
Aurora Resort,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.854316,37.826133,hotel,4.9,2808
Majestic Inn,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.866424,37.8269,hotel,4.8,1368
Pearl Residences,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.876682,37.847157,hotel,3.5,644
Pinnacle Inn,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.857946,37.851098,hotel,3.1,1226
Grand Spa,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.866454,37.833844,hotel,3.5,3393
Oasis Plaza,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.858299,37.816402,hotel,3.1,1153
Pearl Hotel,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.878606,37.841288,hotel,3.5,3572
Majestic Lodge,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.844523,37.840451,hotel,4.9,3094
Sunset Inn,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.873615,37.824913,hotel,3.3,3576
Aurora Chateau,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.876674,37.830666,hotel,4.9,2661
Grand Palace,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.851043,37.837127,hotel,4.2,2312
Red Lounge,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.875955,37.845976,restaurant,3.6,1177
Crispy Spoon,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.869038,37.831836,restaurant,4.7,1347
Modern Tavern,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.842772,37.830351,restaurant,3.7,2676
Modern Bistro,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.866872,37.835646,restaurant,3.9,2556
Savory Spoon,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.84894,37.840568,restaurant,5.0,799
Crispy Eatery,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.876279,37.828186,restaurant,4.1,992
Hidden Bar & Grill,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.861174,37.842039,restaurant,4.9,2624
Cozy Diner,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.846586,37.821148,restaurant,4.3,1426
Sweet Bistro,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.844579,37.834126,restaurant,3.6,2086
Spicy Eatery,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.854995,37.817813,restaurant,4.5,2632
Little House,Ancient Museum of Ile-de-France,Ile-de-France,France,-1.84929,37.828721,restaurant,4.7,1257
