location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Meenakshi Temple,Hyatt Meenakshi Temple Lodge,Tamil Nadu,India,78.1115,9.9166,hotel,4.7,381
Meenakshi Temple,Hotel Meenakshi Temple Residency,Tamil Nadu,India,78.1545,9.8902,hotel,3.7,2382
Meenakshi Temple,ITC Meenakshi Temple Palace,Tamil Nadu,India,78.1094,9.9456,hotel,4,4276
Meenakshi Temple,Hotel Meenakshi Temple Residency,Tamil Nadu,India,78.0952,9.9417,hotel,3.7,2636
Meenakshi Temple,Royal Meenakshi Temple Palace,Tamil Nadu,India,78.1557,9.9435,hotel,3.7,1778
Meenakshi Temple,Royal Meenakshi Temple Residency,Tamil Nadu,India,78.1368,9.8874,hotel,3.1,710
Meenakshi Temple,Novotel Meenakshi Temple Suites,Tamil Nadu,India,78.1381,9.9101,hotel,4.9,4033
Meenakshi Temple,Leela Meenakshi Temple Inn,Tamil Nadu,India,78.1155,9.9148,hotel,4.4,4853
Meenakshi Temple,Hotel Meenakshi Temple Palace,Tamil Nadu,India,78.097,9.8869,hotel,3.8,3463
Meenakshi Temple,Comfort Inn Meenakshi Temple Inn,Tamil Nadu,India,78.096,9.8798,hotel,3.5,4152
Meenakshi Temple,Marriott Meenakshi Temple View,Tamil Nadu,India,78.1312,9.8876,hotel,3.6,4811
Meenakshi Temple,ITC Meenakshi Temple Residency,Tamil Nadu,India,78.1042,9.9462,hotel,4.3,2125
Meenakshi Temple,Inn Meenakshi Temple Palace,Tamil Nadu,India,78.1554,9.9549,hotel,3,4903
Meenakshi Temple,Marriott Meenakshi Temple Boutique,Tamil Nadu,India,78.1511,9.8976,hotel,4.3,3311
Meenakshi Temple,Resort Meenakshi Temple Residency,Tamil Nadu,India,78.0874,9.9521,hotel,2.6,4020
Meenakshi Temple,Resort Meenakshi Temple Plaza,Tamil Nadu,India,78.1496,9.9383,hotel,3.8,3179
Meenakshi Temple,Resort Meenakshi Temple View,Tamil Nadu,India,78.1557,9.8865,hotel,2.6,2610
Meenakshi Temple,Inn Meenakshi Temple Retreat,Tamil Nadu,India,78.112,9.9485,hotel,4.2,2594
Meenakshi Temple,Taj Meenakshi Temple Residency,Tamil Nadu,India,78.0821,9.9487,hotel,3.9,4320
Meenakshi Temple,Hilton Meenakshi Temple Boutique,Tamil Nadu,India,78.1493,9.9156,hotel,2.8,1873
Meenakshi Temple,Taj Meenakshi Temple Retreat,Tamil Nadu,India,78.1226,9.9354,hotel,3.3,104
Meenakshi Temple,ITC Meenakshi Temple Lodge,Tamil Nadu,India,78.0892,9.9353,hotel,4.9,1554
Meenakshi Temple,ITC Meenakshi Temple Boutique,Tamil Nadu,India,78.0903,9.9193,hotel,4,2040
Meenakshi Temple,Oyo Meenakshi Temple Suites,Tamil Nadu,India,78.0861,9.9308,hotel,4.3,123
Meenakshi Temple,Hotel Meenakshi Temple Suites,Tamil Nadu,India,78.0907,9.924,hotel,4.1,4229
Meenakshi Temple,Hilton Meenakshi Temple Inn,Tamil Nadu,India,78.0837,9.8852,hotel,4.8,547
Meenakshi Temple,Resort Meenakshi Temple Lodge,Tamil Nadu,India,78.1224,9.9109,hotel,3.1,2361
Meenakshi Temple,Leela Meenakshi Temple Plaza,Tamil Nadu,India,78.1236,9.8976,hotel,2.6,1150
Meenakshi Temple,Comfort Inn Meenakshi Temple Lodge,Tamil Nadu,India,78.124,9.9189,hotel,3.6,3372
Meenakshi Temple,Hotel Meenakshi Temple Residency,Tamil Nadu,India,78.1334,9.9588,hotel,3.8,1968
Meenakshi Temple,Inn Meenakshi Temple View,Tamil Nadu,India,78.1526,9.8942,hotel,5,779
Meenakshi Temple,Hyatt Meenakshi Temple Inn,Tamil Nadu,India,78.1016,9.9157,hotel,4.3,2423
Meenakshi Temple,Taj Meenakshi Temple Residency,Tamil Nadu,India,78.1336,9.9421,hotel,4,288
Meenakshi Temple,Comfort Inn Meenakshi Temple Inn,Tamil Nadu,India,78.1373,9.9523,hotel,2.8,228
Meenakshi Temple,Radisson Meenakshi Temple Residency,Tamil Nadu,India,78.1505,9.8966,hotel,2.6,4039
Meenakshi Temple,Royal Meenakshi Temple Plaza,Tamil Nadu,India,78.1489,9.9452,hotel,4.8,2065
Meenakshi Temple,ITC Meenakshi Temple Inn,Tamil Nadu,India,78.1456,9.8834,hotel,2.5,1946
Meenakshi Temple,ITC Meenakshi Temple Boutique,Tamil Nadu,India,78.0951,9.8937,hotel,3.2,1751
Meenakshi Temple,Leela Meenakshi Temple Inn,Tamil Nadu,India,78.1589,9.8851,hotel,3,3252
Meenakshi Temple,Hyatt Meenakshi Temple Lodge,Tamil Nadu,India,78.108,9.8876,hotel,3.6,1831
Meenakshi Temple,Hilton Meenakshi Temple Inn,Tamil Nadu,India,78.1366,9.9415,hotel,3.8,1844
Meenakshi Temple,Inn Meenakshi Temple Retreat,Tamil Nadu,India,78.0795,9.9313,hotel,2.6,54
Meenakshi Temple,The Grand Meenakshi Temple View,Tamil Nadu,India,78.1581,9.9334,hotel,4.6,3346
Meenakshi Temple,Marriott Meenakshi Temple Plaza,Tamil Nadu,India,78.0981,9.9413,hotel,2.8,4304
Meenakshi Temple,Inn Meenakshi Temple Residency,Tamil Nadu,India,78.1383,9.9172,hotel,3.6,2119
Meenakshi Temple,Hilton Meenakshi Temple Inn,Tamil Nadu,India,78.112,9.9434,hotel,4.1,4249
Meenakshi Temple,Hotel Meenakshi Temple View,Tamil Nadu,India,78.1112,9.9263,hotel,2.7,1507
Meenakshi Temple,Comfort Inn Meenakshi Temple Lodge,Tamil Nadu,India,78.1144,9.9581,hotel,2.6,3567
Meenakshi Temple,The Grand Meenakshi Temple Suites,Tamil Nadu,India,78.1003,9.9512,hotel,4.9,4645
Meenakshi Temple,Comfort Inn Meenakshi Temple Inn,Tamil Nadu,India,78.0872,9.9045,hotel,3.5,673
Meenakshi Temple,Novotel Meenakshi Temple Lodge,Tamil Nadu,India,78.1191,9.8894,hotel,4.2,3568
Meenakshi Temple,Leela Meenakshi Temple Palace,Tamil Nadu,India,78.0909,9.9415,hotel,2.7,1264
Meenakshi Temple,Hilton Meenakshi Temple View,Tamil Nadu,India,78.1559,9.9381,hotel,2.8,2644
Meenakshi Temple,Radisson Meenakshi Temple Residency,Tamil Nadu,India,78.1285,9.9237,hotel,3.9,1816
Meenakshi Temple,Resort Meenakshi Temple Lodge,Tamil Nadu,India,78.134,9.8875,hotel,4.3,4404
Meenakshi Temple,Taj Meenakshi Temple Retreat,Tamil Nadu,India,78.1336,9.9005,hotel,3.9,2629
Meenakshi Temple,Hilton Meenakshi Temple Inn,Tamil Nadu,India,78.1154,9.9198,hotel,3.8,2551
Meenakshi Temple,ITC Meenakshi Temple Residency,Tamil Nadu,India,78.137,9.9471,hotel,3.9,595
Meenakshi Temple,Resort Meenakshi Temple Residency,Tamil Nadu,India,78.0864,9.924,hotel,4.7,3907
Meenakshi Temple,Hyatt Meenakshi Temple View,Tamil Nadu,India,78.1286,9.8858,hotel,3.2,3777
Meenakshi Temple,Radisson Meenakshi Temple Suites,Tamil Nadu,India,78.0813,9.9316,hotel,4.9,2564
Meenakshi Temple,Novotel Meenakshi Temple View,Tamil Nadu,India,78.0839,9.903,hotel,4,4609
Meenakshi Temple,Leela Meenakshi Temple Suites,Tamil Nadu,India,78.1544,9.9123,hotel,3.4,620
Meenakshi Temple,Tasty Meenakshi Temple Cafe,Tamil Nadu,India,78.0906,9.9516,restaurant,2.5,388
Meenakshi Temple,Royal Meenakshi Temple Bistro,Tamil Nadu,India,78.1173,9.938,restaurant,2.4,1074
Meenakshi Temple,Famous Meenakshi Temple Diner,Tamil Nadu,India,78.0805,9.8919,restaurant,3.7,4222
Meenakshi Temple,Authentic Meenakshi Temple Bistro,Tamil Nadu,India,78.1016,9.9097,restaurant,2.4,6197
Meenakshi Temple,Silver Meenakshi Temple Bistro,Tamil Nadu,India,78.0934,9.917,restaurant,2.3,2675
Meenakshi Temple,Famous Meenakshi Temple Bistro,Tamil Nadu,India,78.0915,9.9429,restaurant,3.5,6941
Meenakshi Temple,Royal Meenakshi Temple Tandoor,Tamil Nadu,India,78.1138,9.8844,restaurant,3.6,3904
Meenakshi Temple,The Great Meenakshi Temple Lounge,Tamil Nadu,India,78.1377,9.9151,restaurant,5,7310
Meenakshi Temple,Authentic Meenakshi Temple Lounge,Tamil Nadu,India,78.0862,9.9401,restaurant,3.6,7457
Meenakshi Temple,Authentic Meenakshi Temple Bistro,Tamil Nadu,India,78.1352,9.9194,restaurant,4,7232
Meenakshi Temple,Urban Meenakshi Temple Eatery,Tamil Nadu,India,78.1516,9.9392,restaurant,4.8,4919
Meenakshi Temple,Golden Meenakshi Temple Eatery,Tamil Nadu,India,78.1343,9.9301,restaurant,3,5915
Meenakshi Temple,Silver Meenakshi Temple Bistro,Tamil Nadu,India,78.0806,9.9,restaurant,3.7,1086
Meenakshi Temple,Famous Meenakshi Temple Dhaba,Tamil Nadu,India,78.0866,9.9195,restaurant,2.4,7175
Meenakshi Temple,Royal Meenakshi Temple Lounge,Tamil Nadu,India,78.1113,9.9498,restaurant,3.2,4531
Meenakshi Temple,Spicy Meenakshi Temple Diner,Tamil Nadu,India,78.1473,9.8887,restaurant,4.5,429
Meenakshi Temple,Royal Meenakshi Temple Dhaba,Tamil Nadu,India,78.1185,9.9079,restaurant,4.7,3940
Meenakshi Temple,Authentic Meenakshi Temple Eatery,Tamil Nadu,India,78.088,9.9009,restaurant,3.3,986
Meenakshi Temple,Famous Meenakshi Temple Kitchen,Tamil Nadu,India,78.1179,9.9127,restaurant,2.6,1300
Meenakshi Temple,Authentic Meenakshi Temple Lounge,Tamil Nadu,India,78.1334,9.8919,restaurant,2.7,6772
Meenakshi Temple,Street Meenakshi Temple Bistro,Tamil Nadu,India,78.1211,9.9288,restaurant,3.9,5626
Meenakshi Temple,Silver Meenakshi Temple Cafe,Tamil Nadu,India,78.1114,9.9308,restaurant,4.3,2939
Meenakshi Temple,The Great Meenakshi Temple Cafe,Tamil Nadu,India,78.1218,9.9192,restaurant,3.8,3398
Meenakshi Temple,The Great Meenakshi Temple Lounge,Tamil Nadu,India,78.0938,9.958,restaurant,2.2,1862
Meenakshi Temple,Golden Meenakshi Temple Bites,Tamil Nadu,India,78.1258,9.91,restaurant,2.6,5068
Meenakshi Temple,Golden Meenakshi Temple Tandoor,Tamil Nadu,India,78.0943,9.8936,restaurant,3.6,3333
Meenakshi Temple,Authentic Meenakshi Temple Cafe,Tamil Nadu,India,78.1553,9.8843,restaurant,3.9,6203
Meenakshi Temple,Golden Meenakshi Temple Kitchen,Tamil Nadu,India,78.0895,9.9318,restaurant,4.4,756
Meenakshi Temple,Famous Meenakshi Temple Grill,Tamil Nadu,India,78.1341,9.9386,restaurant,4.4,7830
Meenakshi Temple,Royal Meenakshi Temple Eatery,Tamil Nadu,India,78.1366,9.9111,restaurant,3.2,44
Meenakshi Temple,Golden Meenakshi Temple Bites,Tamil Nadu,India,78.144,9.8925,restaurant,2.8,6286
Meenakshi Temple,Tasty Meenakshi Temple Tandoor,Tamil Nadu,India,78.1452,9.936,restaurant,2.1,2142
Meenakshi Temple,Royal Meenakshi Temple Dhaba,Tamil Nadu,India,78.1,9.9086,restaurant,4.3,4675
Meenakshi Temple,Street Meenakshi Temple Restaurant,Tamil Nadu,India,78.1178,9.9078,restaurant,2.2,1207
Meenakshi Temple,Famous Meenakshi Temple Eatery,Tamil Nadu,India,78.1417,9.9335,restaurant,4.2,3452
Meenakshi Temple,Tasty Meenakshi Temple Cafe,Tamil Nadu,India,78.1418,9.9045,restaurant,3.5,7036
Meenakshi Temple,Golden Meenakshi Temple Eatery,Tamil Nadu,India,78.1554,9.9546,restaurant,4.4,284
Meenakshi Temple,Royal Meenakshi Temple Kitchen,Tamil Nadu,India,78.1529,9.9519,restaurant,2.8,4235
Meenakshi Temple,Urban Meenakshi Temple Eatery,Tamil Nadu,India,78.1491,9.9201,restaurant,2.2,3219
Meenakshi Temple,Silver Meenakshi Temple Kitchen,Tamil Nadu,India,78.1298,9.8897,restaurant,3.1,1797
Meenakshi Temple,Royal Meenakshi Temple Tandoor,Tamil Nadu,India,78.0862,9.9276,restaurant,2.7,1614
Meenakshi Temple,Street Meenakshi Temple Bistro,Tamil Nadu,India,78.1126,9.8959,restaurant,3.8,43
Meenakshi Temple,Royal Meenakshi Temple Kitchen,Tamil Nadu,India,78.1222,9.9418,restaurant,4.5,6345
Meenakshi Temple,Royal Meenakshi Temple Kitchen,Tamil Nadu,India,78.1505,9.9407,restaurant,3.6,715
Meenakshi Temple,Spicy Meenakshi Temple Lounge,Tamil Nadu,India,78.1116,9.9312,restaurant,2.9,211
Meenakshi Temple,Famous Meenakshi Temple Grill,Tamil Nadu,India,78.0852,9.9136,restaurant,3.8,6193
Meenakshi Temple,Street Meenakshi Temple Lounge,Tamil Nadu,India,78.0795,9.9232,restaurant,4.8,6052
Meenakshi Temple,Urban Meenakshi Temple Bistro,Tamil Nadu,India,78.0994,9.9022,restaurant,2.3,2395
Meenakshi Temple,Spicy Meenakshi Temple Dhaba,Tamil Nadu,India,78.0999,9.9284,restaurant,2.1,4829
Meenakshi Temple,Tasty Meenakshi Temple Eatery,Tamil Nadu,India,78.1472,9.8951,restaurant,3.3,3621
Meenakshi Temple,Street Meenakshi Temple Restaurant,Tamil Nadu,India,78.1276,9.9445,restaurant,3.7,1138
Meenakshi Temple,Authentic Meenakshi Temple Eatery,Tamil Nadu,India,78.1292,9.9361,restaurant,2.7,1509
Meenakshi Temple,Tasty Meenakshi Temple Kitchen,Tamil Nadu,India,78.1332,9.9282,restaurant,4.9,5908
Meenakshi Temple,Silver Meenakshi Temple Grill,Tamil Nadu,India,78.1049,9.914,restaurant,2.2,1414
Meenakshi Temple,Royal Meenakshi Temple Restaurant,Tamil Nadu,India,78.1419,9.9033,restaurant,3.1,6322
Meenakshi Temple,Street Meenakshi Temple Bites,Tamil Nadu,India,78.0992,9.8806,restaurant,4.1,6828
Meenakshi Temple,The Great Meenakshi Temple Tandoor,Tamil Nadu,India,78.1237,9.9529,restaurant,2.8,5258
Meenakshi Temple,Royal Meenakshi Temple Restaurant,Tamil Nadu,India,78.1474,9.8875,restaurant,4.3,6558
Meenakshi Temple,Street Meenakshi Temple Kitchen,Tamil Nadu,India,78.1256,9.9402,restaurant,3.1,7441
Meenakshi Temple,Silver Meenakshi Temple Bites,Tamil Nadu,India,78.1406,9.9452,restaurant,3.8,4692
Meenakshi Temple,Silver Meenakshi Temple Cafe,Tamil Nadu,India,78.0821,9.8803,restaurant,2.7,6165
Meenakshi Temple,Urban Meenakshi Temple Bites,Tamil Nadu,India,78.1375,9.932,restaurant,4.4,7733
Meenakshi Temple,Tasty Meenakshi Temple Bites,Tamil Nadu,India,78.1547,9.9098,restaurant,3.9,7518
Meenakshi Temple,Tasty Meenakshi Temple Bistro,Tamil Nadu,India,78.0874,9.9317,restaurant,3,2173
Meenakshi Temple,Urban Meenakshi Temple Tandoor,Tamil Nadu,India,78.1323,9.8993,restaurant,2.2,4139
Meenakshi Temple,Street Meenakshi Temple Kitchen,Tamil Nadu,India,78.1168,9.9467,restaurant,3.2,4329
Meenakshi Temple,Spicy Meenakshi Temple Tandoor,Tamil Nadu,India,78.1115,9.8916,restaurant,4.2,2193
Meenakshi Temple,Royal Meenakshi Temple Bites,Tamil Nadu,India,78.0833,9.8911,restaurant,3.6,500
Meenakshi Temple,Spicy Meenakshi Temple Dhaba,Tamil Nadu,India,78.136,9.8882,restaurant,4.4,2830
Meenakshi Temple,Street Meenakshi Temple Grill,Tamil Nadu,India,78.1171,9.9448,restaurant,2.6,4273
Meenakshi Temple,Royal Meenakshi Temple Cafe,Tamil Nadu,India,78.1054,9.8841,restaurant,4.6,1473
Meenakshi Temple,Golden Meenakshi Temple Cafe,Tamil Nadu,India,78.1549,9.9285,restaurant,4.2,3585
Meenakshi Temple,Famous Meenakshi Temple Grill,Tamil Nadu,India,78.1291,9.9345,restaurant,4.6,7128
Meenakshi Temple,The Great Meenakshi Temple Eatery,Tamil Nadu,India,78.1537,9.9218,restaurant,4,7754
Meenakshi Temple,Royal Meenakshi Temple Kitchen,Tamil Nadu,India,78.1344,9.91,restaurant,3.8,2935
Meenakshi Temple,Golden Meenakshi Temple Kitchen,Tamil Nadu,India,78.1158,9.9552,restaurant,3.8,3754
Meenakshi Temple,Tasty Meenakshi Temple Grill,Tamil Nadu,India,78.0825,9.935,restaurant,3.9,6448
Meenakshi Temple,Golden Meenakshi Temple Eatery,Tamil Nadu,India,78.1259,9.9366,restaurant,3.7,5765
Meenakshi Temple,Silver Meenakshi Temple Restaurant,Tamil Nadu,India,78.1327,9.8814,restaurant,4.4,4275
Meenakshi Temple,Urban Meenakshi Temple Dhaba,Tamil Nadu,India,78.0824,9.9548,restaurant,2.2,1231
Meenakshi Temple,Spicy Meenakshi Temple Kitchen,Tamil Nadu,India,78.1065,9.9188,restaurant,2.4,4159
Meenakshi Temple,Royal Meenakshi Temple Restaurant,Tamil Nadu,India,78.1463,9.8804,restaurant,3,7358
Meenakshi Temple,Silver Meenakshi Temple Tandoor,Tamil Nadu,India,78.0813,9.8988,restaurant,2,329
Meenakshi Temple,Authentic Meenakshi Temple Cafe,Tamil Nadu,India,78.1299,9.9398,restaurant,4,6303
Meenakshi Temple,Royal Meenakshi Temple Restaurant,Tamil Nadu,India,78.142,9.8955,restaurant,3.7,2536
Meenakshi Temple,Famous Meenakshi Temple Lounge,Tamil Nadu,India,78.1582,9.9394,restaurant,3.1,3042
Meenakshi Temple,Silver Meenakshi Temple Diner,Tamil Nadu,India,78.0853,9.8939,restaurant,2.9,239
Meenakshi Temple,Royal Meenakshi Temple Kitchen,Tamil Nadu,India,78.1535,9.9108,restaurant,3.9,3706
Meenakshi Temple,Street Meenakshi Temple Restaurant,Tamil Nadu,India,78.1267,9.9545,restaurant,2.1,746
Meenakshi Temple,Golden Meenakshi Temple Eatery,Tamil Nadu,India,78.1048,9.916,restaurant,4.7,5695
Meenakshi Temple,Tasty Meenakshi Temple Lounge,Tamil Nadu,India,78.0898,9.9036,restaurant,4.3,881
Meenakshi Temple,Famous Meenakshi Temple Restaurant,Tamil Nadu,India,78.0875,9.8933,restaurant,2.9,649
Meenakshi Temple,Urban Meenakshi Temple Dhaba,Tamil Nadu,India,78.1452,9.9403,restaurant,2.5,3122
Meenakshi Temple,Street Meenakshi Temple Grill,Tamil Nadu,India,78.149,9.9329,restaurant,4,7635
Meenakshi Temple,Spicy Meenakshi Temple Diner,Tamil Nadu,India,78.0898,9.9022,restaurant,4.5,1104
Meenakshi Temple,Silver Meenakshi Temple Kitchen,Tamil Nadu,India,78.1009,9.9,restaurant,4.9,3185
Meenakshi Temple,Silver Meenakshi Temple Eatery,Tamil Nadu,India,78.1262,9.8964,restaurant,4.3,4542
Meenakshi Temple,Royal Meenakshi Temple Eatery,Tamil Nadu,India,78.1333,9.9453,restaurant,2.7,171
Meenakshi Temple,Street Meenakshi Temple Restaurant,Tamil Nadu,India,78.1194,9.8877,restaurant,4,459
Meenakshi Temple,Royal Meenakshi Temple Tandoor,Tamil Nadu,India,78.0962,9.9045,restaurant,2.7,4469
Meenakshi Temple,Golden Meenakshi Temple Bites,Tamil Nadu,India,78.1275,9.9416,restaurant,2.1,2042
Meenakshi Temple,Golden Meenakshi Temple Tandoor,Tamil Nadu,India,78.1337,9.9031,restaurant,3.8,4651
Meenakshi Temple,The Great Meenakshi Temple Dhaba,Tamil Nadu,India,78.112,9.9273,restaurant,4.1,3791
Meenakshi Temple,Famous Meenakshi Temple Grill,Tamil Nadu,India,78.1298,9.8822,restaurant,2.2,2363
Meenakshi Temple,Famous Meenakshi Temple Diner,Tamil Nadu,India,78.109,9.9347,restaurant,3.5,609
Meenakshi Temple,Authentic Meenakshi Temple Grill,Tamil Nadu,India,78.1394,9.9589,restaurant,4.5,6633
Meenakshi Temple,Silver Meenakshi Temple Grill,Tamil Nadu,India,78.1562,9.9514,restaurant,4.7,4218
Meenakshi Temple,Urban Meenakshi Temple Bistro,Tamil Nadu,India,78.1163,9.9184,restaurant,4.5,6361
Meenakshi Temple,Spicy Meenakshi Temple Grill,Tamil Nadu,India,78.0948,9.8998,restaurant,4.9,7922
Meenakshi Temple,Golden Meenakshi Temple Grill,Tamil Nadu,India,78.0804,9.888,restaurant,3.9,4622
Meenakshi Temple,Royal Meenakshi Temple Bites,Tamil Nadu,India,78.1197,9.9244,restaurant,3.3,1457
Meenakshi Temple,Spicy Meenakshi Temple Bistro,Tamil Nadu,India,78.0976,9.9161,restaurant,2.9,6255
Meenakshi Temple,Urban Meenakshi Temple Grill,Tamil Nadu,India,78.1494,9.8905,restaurant,3.8,5513
Meenakshi Temple,Tasty Meenakshi Temple Grill,Tamil Nadu,India,78.1026,9.8875,restaurant,2.6,7849
Meenakshi Temple,Urban Meenakshi Temple Cafe,Tamil Nadu,India,78.0846,9.9581,restaurant,2.3,1210
Meenakshi Temple,Royal Meenakshi Temple Grill,Tamil Nadu,India,78.0903,9.9366,restaurant,4.2,4613
Meenakshi Temple,Authentic Meenakshi Temple Kitchen,Tamil Nadu,India,78.1169,9.9566,restaurant,4.4,5849
Meenakshi Temple,Famous Meenakshi Temple Bistro,Tamil Nadu,India,78.1134,9.9585,restaurant,3.8,7805
Meenakshi Temple,Silver Meenakshi Temple Dhaba,Tamil Nadu,India,78.1526,9.9319,restaurant,4.7,2680
Meenakshi Temple,Spicy Meenakshi Temple Restaurant,Tamil Nadu,India,78.125,9.8901,restaurant,3.2,158
Meenakshi Temple,The Great Meenakshi Temple Tandoor,Tamil Nadu,India,78.1382,9.8937,restaurant,3.4,3695
Meenakshi Temple,Tasty Meenakshi Temple Tandoor,Tamil Nadu,India,78.1503,9.937,restaurant,2.8,4999
Meenakshi Temple,Authentic Meenakshi Temple Diner,Tamil Nadu,India,78.1279,9.9229,restaurant,4.7,6401
Meenakshi Temple,Golden Meenakshi Temple Grill,Tamil Nadu,India,78.1113,9.9251,restaurant,4,494
Meenakshi Temple,Urban Meenakshi Temple Kitchen,Tamil Nadu,India,78.0837,9.8856,restaurant,4.1,7708
Meenakshi Temple,Urban Meenakshi Temple Dhaba,Tamil Nadu,India,78.1038,9.9281,restaurant,2.8,6118
Meenakshi Temple,Spicy Meenakshi Temple Restaurant,Tamil Nadu,India,78.1505,9.9006,restaurant,3.3,1069
Meenakshi Temple,Urban Meenakshi Temple Lounge,Tamil Nadu,India,78.1126,9.8835,restaurant,3.2,6499
Meenakshi Temple,Silver Meenakshi Temple Kitchen,Tamil Nadu,India,78.1456,9.9214,restaurant,4.9,7359
Meenakshi Temple,Tasty Meenakshi Temple Grill,Tamil Nadu,India,78.1022,9.9181,restaurant,2.3,6578
Meenakshi Temple,Urban Meenakshi Temple Restaurant,Tamil Nadu,India,78.1418,9.9161,restaurant,3.4,5903
Meenakshi Temple,Silver Meenakshi Temple Diner,Tamil Nadu,India,78.1105,9.9158,restaurant,4.6,832
Meenakshi Temple,Spicy Meenakshi Temple Bistro,Tamil Nadu,India,78.131,9.9312,restaurant,4.4,5200
Meenakshi Temple,Spicy Meenakshi Temple Lounge,Tamil Nadu,India,78.0927,9.8909,restaurant,3.6,1948
Meenakshi Temple,Tasty Meenakshi Temple Tandoor,Tamil Nadu,India,78.1058,9.9414,restaurant,5,857
Meenakshi Temple,Golden Meenakshi Temple Diner,Tamil Nadu,India,78.1267,9.9328,restaurant,4.4,5581
Meenakshi Temple,Street Meenakshi Temple Restaurant,Tamil Nadu,India,78.1263,9.9209,restaurant,4.7,3086
Meenakshi Temple,Authentic Meenakshi Temple Eatery,Tamil Nadu,India,78.1119,9.927,restaurant,4.6,3882
Meenakshi Temple,Tasty Meenakshi Temple Grill,Tamil Nadu,India,78.1251,9.8895,restaurant,4.5,6663
Meenakshi Temple,Famous Meenakshi Temple Restaurant,Tamil Nadu,India,78.1121,9.8827,restaurant,4,7015
Meenakshi Temple,Street Meenakshi Temple Diner,Tamil Nadu,India,78.0893,9.92,restaurant,3.9,3513
Meenakshi Temple,Urban Meenakshi Temple Eatery,Tamil Nadu,India,78.0837,9.8937,restaurant,2.8,420
Meenakshi Temple,Urban Meenakshi Temple Kitchen,Tamil Nadu,India,78.1434,9.9368,restaurant,4.2,2739
Meenakshi Temple,Urban Meenakshi Temple Grill,Tamil Nadu,India,78.1101,9.9515,restaurant,4.9,7089
Meenakshi Temple,Tasty Meenakshi Temple Restaurant,Tamil Nadu,India,78.157,9.9051,restaurant,2.5,4246
Meenakshi Temple,Royal Meenakshi Temple Cafe,Tamil Nadu,India,78.0965,9.9228,restaurant,3.1,3536
Meenakshi Temple,Spicy Meenakshi Temple Bites,Tamil Nadu,India,78.1459,9.9245,restaurant,4.8,5771
Meenakshi Temple,Royal Meenakshi Temple Bistro,Tamil Nadu,India,78.0838,9.8863,restaurant,4.9,5525
Meenakshi Temple,The Great Meenakshi Temple Tandoor,Tamil Nadu,India,78.1126,9.8886,restaurant,4.1,6410
Meenakshi Temple,Golden Meenakshi Temple Restaurant,Tamil Nadu,India,78.1416,9.9558,restaurant,2.7,2688
Meenakshi Temple,The Great Meenakshi Temple Kitchen,Tamil Nadu,India,78.1088,9.9152,restaurant,3.4,7855
Meenakshi Temple,Golden Meenakshi Temple Restaurant,Tamil Nadu,India,78.0883,9.8821,restaurant,4.8,7823
Meenakshi Temple,The Great Meenakshi Temple Dhaba,Tamil Nadu,India,78.08,9.917,restaurant,4.5,5264
Meenakshi Temple,Royal Meenakshi Temple Dhaba,Tamil Nadu,India,78.089,9.9475,restaurant,2.4,3716
Meenakshi Temple,Silver Meenakshi Temple Eatery,Tamil Nadu,India,78.156,9.944,restaurant,4.6,20
Meenakshi Temple,Spicy Meenakshi Temple Bites,Tamil Nadu,India,78.0808,9.9327,restaurant,4.6,4502
Meenakshi Temple,Spicy Meenakshi Temple Cafe,Tamil Nadu,India,78.0893,9.8823,restaurant,3.6,2676
Meenakshi Temple,Authentic Meenakshi Temple Restaurant,Tamil Nadu,India,78.1507,9.931,restaurant,3.3,4851
Meenakshi Temple,The Great Meenakshi Temple Restaurant,Tamil Nadu,India,78.0853,9.8841,restaurant,3.3,7828
Meenakshi Temple,Urban Meenakshi Temple Bites,Tamil Nadu,India,78.1027,9.9279,restaurant,4.9,4753
Meenakshi Temple,Spicy Meenakshi Temple Restaurant,Tamil Nadu,India,78.0834,9.8926,restaurant,4.8,7601
Meenakshi Temple,Urban Meenakshi Temple Eatery,Tamil Nadu,India,78.0885,9.8977,restaurant,3,6684
Meenakshi Temple,The Great Meenakshi Temple Grill,Tamil Nadu,India,78.1559,9.9435,restaurant,2,6672
Meenakshi Temple,The Great Meenakshi Temple Dhaba,Tamil Nadu,India,78.0946,9.9344,restaurant,2.3,429
Meenakshi Temple,Royal Meenakshi Temple Diner,Tamil Nadu,India,78.0923,9.9015,restaurant,4.4,3315
Meenakshi Temple,Golden Meenakshi Temple Restaurant,Tamil Nadu,India,78.1415,9.9118,restaurant,3.8,4395
Meenakshi Temple,Urban Meenakshi Temple Diner,Tamil Nadu,India,78.1567,9.8898,restaurant,4.7,266
Meenakshi Temple,Spicy Meenakshi Temple Eatery,Tamil Nadu,India,78.1157,9.9459,restaurant,3.7,529
Meenakshi Temple,Silver Meenakshi Temple Kitchen,Tamil Nadu,India,78.1299,9.91,restaurant,4.6,560
Meenakshi Temple,Tasty Meenakshi Temple Cafe,Tamil Nadu,India,78.0892,9.9224,restaurant,2.8,2616
Meenakshi Temple,Royal Meenakshi Temple Restaurant,Tamil Nadu,India,78.1224,9.9105,restaurant,2.1,6960
Meenakshi Temple,Silver Meenakshi Temple Diner,Tamil Nadu,India,78.1513,9.8982,restaurant,4.1,7031
